Yritys,Yritys nimi,Tulosyksikkö,Tulosyksikkö nimi,TY hierarkia järj,TY hierarkia taso 1,TY hierarkia taso 2,TY hierarkia taso 3,TY hierarkia taso 4,TY hierarkia taso 5,TY hierarkia taso 6,TY hierarkia taso 7,Pääkirjatiliryhmä,Pääkirjatili,Pääkirjatili nimi,Kumppaniyhtiö,Kumppaniyhtiö nimi,TA 2014
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-40 800,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Eläkekulut,427000,Jaksotetut eläkemenot,#,Kohdistamaton,"-300,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-5 200,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-7 500,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-1 000,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-200,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-400,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Muut henkilösivukulut,437000,Jaksotetut henkilösivumenot,#,Kohdistamaton,"-100,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Palvelujen ostot,451100,ICT-palvelut,#,Kohdistamaton,"-1 000,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",#,Kohdistamaton,"-152 300,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Palvelujen ostot,451400,Posti- ja telepalvelut,#,Kohdistamaton,"-1 200,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Palvelujen ostot,451600,Puhtaanapito- ja pesulapalvelut,1610,Tampereen Tilakeskus liikelait,"-2 200,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,#,Kohdistamaton,"-10 000,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-8 000,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Palvelujen ostot,452100,Sosiaali- ja terveyspalvelut,1840,Tullinkulman Työterveys liikel,"-500,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Palvelujen ostot,452300,Opetus- ja kulttuuripalvelut,#,Kohdistamaton,"-6 000,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,"Aineet, tarvikkeet ja tavarat",461200,Kirjallisuuden ostot,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,"Aineet, tarvikkeet ja tavarat",462100,Kaluston ostot,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Vuokrakulut,482000,Rakennusten ja huoneistojen vuokrat,1610,Tampereen Tilakeskus liikelait,"-38 300,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Vuokrakulut,483000,Koneiden ja laitteiden vuokrat,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Vuokrakulut,489000,Muut vuokrat,#,Kohdistamaton,"-2 000,00"
1110,Päät.teko ja konserniohj.,111302,Hypan tuotannon ohj.,58,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,#,#,Muut toimintakulut,498000,Muut menot,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut toimintatuotot,359000,Muut tulot,#,Kohdistamaton,"50 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"-880 500,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palkat ja palkkiot,417000,Jaksotetut palkat ja palkkiot,#,Kohdistamaton,"-6 200,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-147 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Eläkekulut,427000,Jaksotetut eläkemenot,#,Kohdistamaton,"-1 300,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-18 800,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-26 900,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-3 500,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-1 300,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,437000,Jaksotetut henkilösivumenot,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451100,ICT-palvelut,#,Kohdistamaton,"-1 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",#,Kohdistamaton,"-5 400,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451400,Posti- ja telepalvelut,#,Kohdistamaton,"-2 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451500,Vakuutukset,1190,Rahastot,"-100,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451500,Vakuutukset,#,Kohdistamaton,"-100,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451800,"Koneiden, kal. ja laitt. rakentamis- ja kunn.pitop",1610,Tampereen Tilakeskus liikelait,"-1 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451800,"Koneiden, kal. ja laitt. rakentamis- ja kunn.pitop",#,Kohdistamaton,"-500,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451900,Majoitus- ja ravitsemispalvelut,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,452000,Matkustus- ja kuljetuspalvelut,#,Kohdistamaton,"-4 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,452300,Opetus- ja kulttuuripalvelut,#,Kohdistamaton,"-8 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,452700,Muut palvelut,#,Kohdistamaton,"-1 500,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,"Aineet, tarvikkeet ja tavarat",461100,Toimisto- ja koulutarvikkeiden ostot,1660,Tampereen Logistiikka liikelai,"-1 100,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,"Aineet, tarvikkeet ja tavarat",461100,Toimisto- ja koulutarvikkeiden ostot,#,Kohdistamaton,"-1 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,"Aineet, tarvikkeet ja tavarat",461200,Kirjallisuuden ostot,#,Kohdistamaton,"-4 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,"Aineet, tarvikkeet ja tavarat",462100,Kaluston ostot,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,"Aineet, tarvikkeet ja tavarat",462300,Muun materiaalin ostot,#,Kohdistamaton,"-1 900,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Vuokrakulut,483000,Koneiden ja laitteiden vuokrat,#,Kohdistamaton,"-8 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut toimintakulut,495000,Ulosottokulut,#,Kohdistamaton,"-3 000,00"
1110,Päät.teko ja konserniohj.,111221,Lakiasiat,60,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut toimintakulut,498000,Muut menot,#,Kohdistamaton,"-1 400,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Myyntituotot,310000,Myyntitulot,#,Kohdistamaton,"5 000,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palkat ja palkkiot,401100,Maksetut kuukausipalkat,#,Kohdistamaton,"-482 000,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palkat ja palkkiot,417000,Jaksotetut palkat ja palkkiot,#,Kohdistamaton,"-5 600,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Eläkekulut,421000,Eläkevakuutusmaksut,#,Kohdistamaton,"-79 800,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Eläkekulut,427000,Jaksotetut eläkemenot,#,Kohdistamaton,"-1 000,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,431000,Sosiaaliturvamaksut,#,Kohdistamaton,"-10 200,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,432100,Työttömyysvakuutusmaksut,#,Kohdistamaton,"-15 400,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,432200,Tapaturmavakuutusmaksut,#,Kohdistamaton,"-2 100,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,432300,Ryhmähenkivakuutusmaksut,#,Kohdistamaton,"-300,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,433000,Vakuutuskassan kannatusmaksu,#,Kohdistamaton,"-700,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Muut henkilösivukulut,437000,Jaksotetut henkilösivumenot,#,Kohdistamaton,"-400,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451100,ICT-palvelut,#,Kohdistamaton,"-29 500,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451200,"Toimisto-, pankki- ja asiantuntijapalvelut",#,Kohdistamaton,"-22 500,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451300,Painatukset ja ilmoitukset,#,Kohdistamaton,"-1 500,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451400,Posti- ja telepalvelut,1660,Tampereen Logistiikka liikelai,"-1 000,00"
1110,Päät.teko ja konserniohj.,111251,Asianhallinta,61,Tampereen kaupunki,Päätöksenteko ja konserniohjaus,Konsernihallinto,Konsernihallinnon yksiköt,Hallinto- ja hyvinvointipalveluryhmä,Laki- ja päätösvalmisteluyksikkö,#,Palvelujen ostot,451400,Posti- ja telepalvelut,#,Kohdistamaton,"-3 000,00"
